A11X,A11Y,B11X,B11Y,C11X,C11Y,D11X,D11Y,E11X,E11Y,F11X,F11Y,G11X,G11Y,H11X,H11Y
1108.01453,4022.84863,1290.53589,5369.15088,73.0991364,29.9572945,1530.52808,4090.0708,1861.57227,4228.46094,328.195099,28.6817551,432.789337,17.619133,70.5242157,36.1442566
1129.03113,5559.80225,1158.14209,5086.67236,1067.44763,5243.50391,1373.46985,5737.31641,1686.47766,4684.87744,302.350525,16.5820122,532.400635,24.4617462,82.862381,28.7771225
1070.15369,3612.67334,1239.84814,5125.17676,1125.75293,7168.12598,1296.15063,4591.21484,1838.38611,4690.26563,483.798981,26.3214111,376.904022,34.9283218,66.7929688,31.9004059
1055.51477,5203.62842,1237.71423,5343.49658,1301.40784,5375.00391,1382.01709,3421.96216,1541.29272,4889.4165,829.696655,30.8632851,182.461731,21.7199326,70.643425,31.2805176
1252.30554,5084.83643,1169.16895,4631.56689,1338.8634,5706.34619,1440.25085,4197.51416,1615.34546,3054.77393,322.937958,39.3152237,138.866898,6.3419342,77.0211182,29.3970108
1225.41187,5416.19043,761.628174,5313.45605,1209.4259,4789.11377,1617.13367,5479.45508,1522.25488,3877.21069,518.631958,6.53266907,229.144104,19.3715096,69.5466995,29.9930573
1146.00659,3341.3291,1120.92493,4154.43164,1189.81604,5169.35596,1421.09399,3948.35474,1158.26135,287.258636,467.407715,16.951561,401.806824,47.147274,66.077713,37.1336937
1019.96661,4767.96631,1098.34668,4313.03955,1407.93323,6076.95557,1497.79321,5421.80518,1555.51428,3843.25977,367.605682,30.8632851,328.433502,14.0190125,63.4431839,15.7237053
1137.59045,5428.93408,1137.48315,5720.52002,1099.35999,4398.11963,1557.672,5347.88379,1675.12891,4563.71289,257.122528,131.189819,552.046326,37.9443169,63.431263,30.7321548
1251.81677,5551.93408,1172.0896,5230.06934,1177.71631,4195.15381,1450.2644,4160.55908,1456.82092,351.381287,352.978699,27.6684761,254.34494,16.4985657,97.4655151,28.8963318
1255.08313,4215.30029,1247.70398,5749.70264,1305.30591,5723.1665,1978.81458,3448.10498,1748.29956,4628.09814,989.401367,26.9412994,258.767609,23.3769417,76.0436096,20.2894211
1087.72522,5325.86572,1331.81812,3343.96362,891.888123,2163.05249,1584.60144,5345.84521,1738.41711,3435.86206,304.12674,24.1875648,187.480453,5.90085983,60.8563423,20.3251839
1105.63037,5301.15381,1176.23804,5635.53564,1188.79077,4997.32471,1381.95752,5275.30908,1510.65588,4745.66211,1010.20337,83.6610794,258.791443,51.856041,74.3031464,9.04798508
1194.77515,5242.65771,1163.4231,5366.4209,1388.62134,5137.45557,1506.45972,3631.22217,1907.00293,4262.43555,458.121307,33.8315964,312.650208,20.802021,64.7187195,53.8229942
1030.05176,5127.64453,1149.03455,5257.76172,1270.02002,1452.14795,1418.29248,4513.60938,1601.26685,2286.98242,376.23645,11.0864639,118.803978,6.07967377,55.9210777,94.1634216
1161.12231,4895.18652,1253.18762,5133.86719,1244.59265,5168.39014,1470.7804,4428.18408,1299.69116,686.132935,519.001465,41.8305397,322.616089,33.8673592,63.2882118,37.7774239
1313.3407,2844.65552,1150.0835,6153.11865,1344.40662,5775.58301,1425.13513,3922.22412,1784.93262,3730.49976,506.722931,17.7741051,240.600113,11.7778778,70.9652863,26.2141228
1154.47046,4201.35254,1186.97876,5665.73145,1408.91077,4285.00195,1389.70618,4454.83936,1737.17737,5270.42139,422.477722,30.362606,243.937973,19.2403793,69.9281693,21.8272209
1067.85303,4837.48926,1311.52869,3601.88477,1201.62964,4564.89307,1644.83789,5124.77148,1456.99976,785.613037,855.875,121.581558,592.195984,21.147728,57.220459,32.3414803
1003.26538,4908.03711,1073.13391,4702.36523,1265.89539,6467.91455,1340.31775,5263.56689,1658.02246,2851.99878,401.353821,24.7716904,301.671021,17.2019005,73.7905502,34.3322754
1110.74451,5173.86182,32.5918198,3624.27246,1311.13525,4811.62061,1441.71716,4797.0415,1784.38428,3994.96558,366.866577,22.8285789,566.184509,20.7424164,88.7393951,36.6091728
1074.27832,5099.39209,1123.29724,4782.35498,994.753845,4007.31567,1491.41553,2042.99683,1165.30652,226.87912,482.022766,32.3534012,168.764587,11.2891197,77.6886902,13.7686729
1730.94275,1570.59436,1212.21545,4992.3418,1266.88477,5146.26514,1450.7771,2612.03052,1540.35095,4393.07666,786.268738,62.0722771,296.533112,42.0331955,61.0113144,713.598755
976.3479,4080.9751,995.540649,4150.30713,1120.85339,1600.93311,1439.07068,4079.62793,1767.93335,4850.11328,330.364716,26.7267227,371.682648,27.7519226,63.085556,35.6435776
1107.94312,4210.72266,1164.57935,4102.7666,1250.38623,5473.32764,1683.60474,5206.95459,1438.24817,1227.48608,525.546082,33.3428383,364.148621,6.37769699,63.9677048,29.0393829
1160.2998,4232.16797,1460.68335,4714.66797,1253.98633,5040.56201,1636.58862,4031.16943,1691.22217,5166.44727,1189.20801,87.6665115,527.060059,36.2873077,69.9996948,18.9185143
910.675537,3779.92383,703.084473,4888.59424,1357.59119,4857.05127,1601.18347,3481.00659,1701.58142,3993.83301,927.948975,62.2034073,183.439255,22.6616859,72.1573792,29.6235085
1079.20166,5182.32568,1275.30103,5666.19629,1198.26794,5126.47607,1518.54749,4804.46826,1315.25989,1114.91675,961.971313,51.0454178,219.094757,38.4092331,61.6431236,15.7475471
940.811646,4229.92725,1313.901,5579.22119,1188.91003,4112.52979,1558.08923,5246.66309,1653.68323,1752.32886,459.671021,45.5141068,487.506378,29.9096107,77.9628754,28.192997
1152.12207,5571.48438,1364.70801,5318.2124,1261.48462,5282.66406,1328.34912,4334.104,1131.76111,129.675873,701.046021,24.1756439,162.231918,21.2311745,52.7143478,34.558773
1046.10925,4676.9502,1387.71533,5830.08545,1185.90588,5420.24365,1368.09351,4606.66406,1817.53638,2856.69556,821.804993,49.0784645,360.870361,9.27448273,77.8198242,28.9916992
1084.80457,3620.37427,1156.2467,5592.73975,1105.58276,5271.23193,1616.68066,5520.9873,2131.74829,5013.64453,1251.90015,422.585022,293.874756,36.752224,73.2421875,34.0938568
1062.78662,4783.60645,950.622559,4309.64209,1208.09082,4852.02051,1422.54834,5884.48047,1545.62,4403.29297,780.618164,46.5273857,274.729736,18.4059143,73.134903,35.1428986
954.937927,5095.89893,1168.15564,5825.6626,1355.1355,5742.41895,1563.42981,5416.39307,1084.02966,3336.25073,1035.43994,197.076797,486.099731,16.8800354,52.690506,32.043457
1092.83923,4907.29785,1011.83655,4169.61914,1319.99255,4800.33154,1360.66675,4435.18164,1815.49792,4502.23682,348.830231,26.8220901,164.12735,37.6820564,58.8774681,36.0369682
961.267944,5053.06738,1262.03296,5953.76514,1251.81677,2344.08374,1577.90186,5380.03467,1438.79651,1735.06738,1213.87244,240.790848,344.789032,11.7540359,65.6485596,31.7692757
1209.25903,5053.72266,1212.08435,3867.948,1246.23779,5084.02588,1411.24731,5557.82324,1680.74365,4090.61914,646.364685,20.7901001,209.832184,40.2808189,79.9179077,25.8088112
1087.49866,5625.17627,1249.89746,4952.03711,1287.7583,5929.1958,1525.66431,5657.17236,1680.83911,2987.90942,1260.94824,1303.91125,297.927856,35.1786613,67.9135284,30.4102898
1124.88269,4440.61768,1139.58118,3208.33911,11772.3701,505.07785,1734.44751,4749.26221,1085.26941,421.345245,506.126892,40.1139259,445.210938,35.3217125,72.5984573,27.5611877
919.651978,4150.78418,1132.13062,5027.00781,855.791565,4502.11768,1597.48792,4748.77344,1343.94165,638.425354,449.168671,32.3414803,521.70752,37.8370285,72.9203186,35.6078148
1043.14087,5464.57764,1108.6106,5172.49121,1273.64392,5328.19043,1560.48535,5055.77344,1564.89612,3837.07275,531.363464,32.5083733,415.480133,18.1674957,65.1240387,42.5338745
1019.26324,3923.4043,1172.06567,5131.98389,1154.92346,5046.15283,1344.50195,4205.25098,1572.38245,3538.34619,916.576416,35.4647636,188.052658,22.5901604,71.7878342,15.604496
840.365906,5164.50391,1503.44373,3074.53882,919.294373,3565.18042,1563.02454,4411.51855,1705.93262,1252.23401,885.760803,71.1321869,137.376785,24.831295,59.1874123,8.65459442
1080.10767,4836.92871,992.894165,5360.55566,1295.04199,5468.98828,1672.26794,5495.32178,1910.80566,4392.23047,823.283203,63.8604164,128.483765,4.91142273,69.7970428,29.3374062
1031.13647,4708.20654,1844.72803,7018.74512,1100.20642,3149.36646,1754.39124,5154.0376,1698.42249,2991.03271,382.113464,29.8261642,313.603882,34.6541405,56.0164452,26.9770622
1111.01868,4024.08838,1139.81958,5574.01172,1264.3457,4999.88818,1469.62402,5427.34863,1704.57361,3860.71216,327.265259,20.5755234,338.137146,21.9106674,90.920929,24.7836113
975.048523,2582.55005,1233.51807,5916.94141,1173.24585,5420.82764,1528.14392,5642.31885,1720.8457,4934.60889,787.138916,64.6591187,259.137146,28.9082527,74.17202,10.8480453
1063.26343,4369.11572,1201.17664,4435.396,1169.09741,4732.87109,1387.02393,3418.24292,1778.00659,3257.56079,997.483704,274.622437,319.516663,24.9505043,71.3825226,30.0645828
1054.14392,4625.43945,1025.83167,4985.20117,1518.17798,5934.02393,1419.38928,4436.29004,1696.64624,4788.10059,1154.36316,133.681305,249.934204,23.4365463,58.8417053,31.5546989
951.135132,4217.5293,1424.27686,2046.04858,1244.42578,5323.21924,1689.48169,608.623047,1757.8363,4480.6123,1322.6748,420.629974,319.206726,8.63075256,76.1032104,30.0765038
1149.51135,3321.77881,1156.1394,5487.41797,1201.83228,4712.73682,1357.20972,5451.97705,1300.07263,722.169861,978.195679,147.080414,497.651093,48.8758087,85.5565033,20.4801559
1088.61926,5290.80615,1125.08533,5235.33838,1263.12976,4036.43848,1705.77759,5263.84131,1706.91016,4140.04346,1050.12659,158.452988,165.283676,16.93964,65.5770264,40.9841537
1014.88831,2806.68726,1259.80371,5737.4834,1240.15808,5678.27246,1392.20947,4791.5459,4241.43066,4588.84229,469.541565,21.135807,181.257721,25.2723694,68.2830811,25.5584717
1109.20667,4035.53247,1205.07483,4561.84131,1237.48779,4487.70508,1465.18945,5439.85352,1869.30896,4195.90479,865.888611,43.5471535,210.33287,38.3377075,78.1774521,21.7080116
991.010681,4365.18213,1211.03528,5362.14111,1808.02344,1435.47058,1565.53979,5194.71191,1539.95752,3892.30249,655.686829,36.1561775,257.730469,23.0669975,78.7854156,33.1640244
1170.37292,4458.49902,1071.45313,4144.40625,1291.46582,5449.73633,823.140137,5044.28125,1875.1145,4731.69092,1172.84058,431.561462,285.065186,14.3766403,54.8601151,23.0550766
1191.50879,4694.09229,1230.60938,5342.1377,1345.15759,5283.40332,1481.52112,4912.22119,1681.33972,4106.95068,453.364838,39.9231911,276.696686,38.0277634,83.9948654,50.5566597
1152.01477,4137.64697,1262.28333,5218.25537,1310.99219,5203.54492,1381.80261,5579.94824,1058.70959,303.959839,317.025177,28.0499458,380.575653,49.7579575,74.6488571,18.6085701
612.58075,1422.45288,1235.18701,4911.00537,1060.68848,4454.06445,1120.65076,913.9776,1266.55103,66.483017,1140.74951,560.092896,190.567963,22.7570534,66.3995743,27.5731087
1087.59399,5627.66797,1230.5498,4245.77002,1271.48633,6246.49512,1515.36462,5696.07031,2001.08289,4861.60498,958.132751,98.2999802,428.938873,23.9133835,72.9799271,18.8708305
1064.97998,4326.09326,1231.26501,5444.57422,53.5011292,6570.2915,1554.69177,5173.98096,1657.53369,3597.14038,408.375275,31.1970711,565.481201,20.9093094,52.5832176,17.6429749
1135.19434,5560.64844,1194.84668,3385.26953,1180.0647,4502.58252,1495.15869,2614.28345,1650.95325,5057.94287,478.172302,23.1146812,263.297546,1.84774399,74.3627548,25.3915787
988.221191,4137.62354,1330.328,4206.41895,1048.29077,4934.71631,1018.97717,2555.02466,1137.39966,171.422958,490.03363,41.5205956,388.76532,8.85725021,66.1373138,28.5863876
946.41449,5043.69727,1197.5885,5491.36377,1181.59058,3615.09326,1326.47754,4559.48096,1043.00977,113.379959,933.194153,65.6723938,303.995605,20.9331512,72.2408295,30.2672386
1143.64624,5300.61719,1153.30225,5384.56445,1153.52869,4380.57178,1656.63953,5963.38525,1428.62793,1105.7019,765.478638,50.6877899,230.503082,52.3924828,76.2581787,8.96453857
1083.06409,5785.81104,1161.86145,4308.24756,1271.34326,3191.6499,1658.08203,4287.00439,1399.79126,341.98761,415.95697,38.3496284,162.124634,10.6334686,64.3372498,28.8486481
845.003113,4406.72656,1123.39258,5746.55518,1249.19409,4937.68457,1368.70142,2456.0332,1458.81177,254.499908,1010.01263,119.85302,549.244873,23.317337,76.4489136,28.2406807
1193.53528,4842.90137,1263.0105,3450.32227,1419.88989,5484.67627,1623.8689,4369.271,1927.75732,5014.2168,1201.30774,815.296143,198.125839,26.5955925,78.2728195,21.982193
1118.00427,4548.16797,1126.01514,5731.4873,1138.79443,4588.15088,1547.44385,4015.55298,1680.20728,4552.09033,911.450378,92.8521118,429.391846,25.7730484,376.009949,38.3853912
991.749756,4181.90967,1169.76501,6031.77539,1277.98315,5188.98975,1717.13831,4824.99609,1889.94409,3865.38501,399.92334,36.0250473,211.393829,14.0547752,49.7579575,45.3829765
1220.21436,6449.771,1142.7998,4830.86133,1339.81702,5847.40625,1294.72021,4823.63721,1308.45313,474.107269,1017.32013,210.773941,352.144226,21.2430954,77.4145126,18.453598
954.508789,5318.68945,1156.85461,5156.21924,1325.03516,4559.42139,1334.02344,4776.12012,1876.96216,5440.56885,513.124451,21.0165977,156.98671,28.192997,77.8317413,34.8925591
1136.94666,5753.54102,1202.79785,4224.10986,1160.03748,1397.03748,1671.67188,5109.66797,1531.74402,3636.9563,720.322144,29.6473503,738.537292,67.7943268,73.0276108,44.7392464
939.285767,3414.90503,1183.98669,5417.2041,1205.73047,5272.09033,1132.51208,5086.20752,1768.73206,1980.67432,401.854523,23.2577324,260.257721,23.0312347,62.6325607,24.3782997
954.711426,4715.01367,1202.91711,6337.16602,1334.10693,5566.87109,1442.01514,4590.80957,1781.30859,4596.98438,382.816803,29.361248,312.066071,11.7063522,69.6539917,19.7052956
955.903503,5247.04443,1242.48267,4093.3252,1322.86548,4920.99512,1640.21252,4567.14648,1117.65857,71.7163086,540.149231,10.3354454,209.331512,27.7280807,61.5596771,30.7321548
1071.39343,4664.18262,1125.45496,5365.09766,1228.83325,4548.78809,1698.50586,4548.29932,1576.62634,2852.24902,1110.17224,180.554382,395.667542,25.7372856,68.5930252,18.7635422
1165.39001,5245.75732,1436.49573,4770.17188,1105.0105,4669.89258,1496.49377,5651.59326,1652.46729,4346.51367,497.651093,31.6977501,525.391113,26.5955925,83.7206879,15.771389
1074.71948,5511.43896,1230.29944,4881.89453,1405.58484,5775.4873,1762.4259,5219.9126,1179.19446,1064.1217,419.9505,27.7042389,546.49115,38.0754471,67.1744385,14.1978264
987.94696,5443.64453,1275.67053,4467.37988,1266.52722,5725.55078,1436.47192,5551.13574,1233.63733,404.727448,394.284729,31.9242477,417.137146,19.9317932,65.0525055,22.1014023
1074.11145,4618.57324,1219.66602,4047.40576,1244.23499,5570.16113,1563.13184,5621.18311,1449.51343,478.756439,943.13623,81.4437866,226.914886,29.7904015,57.9357147,38.4926796
1201.15283,5728.72168,1209.1637,4716.88525,1417.31506,5852.06738,1612.66333,5676.25781,1742.57751,4357.67188,777.685669,31.876564,750.851624,36.2038612,66.8644867,10.3831291
1042.69983,4975.54541,1241.37402,6257.17627,1354.0387,5278.5874,1325.59534,5456.07813,1692.27124,3688.23999,393.736359,19.0258026,516.200073,29.1109085,67.9016113,21.8987465
1147.67554,4939.32959,1406.08545,4070.47266,1099.95605,4363.19092,1450.53857,4828.52441,1948.20166,4344.9165,462.341309,28.6102295,680.720825,34.6183777,54.3236732,26.8220901
1127.255,5443.60889,1165.91455,5602.2168,1165.36621,3330.02808,1560.34229,5605.29248,1649.40356,2208.34009,360.238556,10.4546547,208.055969,14.770031,68.5095825,36.4542007
1184.4635,2676.77295,1025.40259,5547.11816,1307.58289,4693.63916,1305.24634,5293.88184,1832.23486,4501.99854,18.7635422,8.33272934,380.206116,29.4804573,77.1045685,41.1629677
1072.46643,5559.40869,1156.77124,4584.77734,1301.3363,5120.62305,1476.4071,5074.35791,1227.31921,199.246399,248.110291,14.5673752,120.75901,18.2747841,86.1525574,38.6476517
1166.9397,6007.19434,1148.66492,5858.50488,1226.21057,4092.78857,1330.78101,4843.28271,1731.16919,4848.28955,1347.58948,879.704956,359.141815,6.44922256,65.1478729,25.2723694
1905.27441,2037.81128,1090.30005,5427.19385,1351.14197,5234.71826,1386.24902,5593.08545,1667.96448,4716.43213,308.382507,26.7863274,225.222107,26.4048576,72.3004303,17.4283981
1231.0863,3154.23022,1213.27637,4738.08057,1179.4209,4596.86523,1268.63721,4581.21289,1263.4635,993.1922,390.005127,49.1857529,266.897675,45.4187393,69.7135925,11.6229057
1138.2937,4749.59619,1285.18347,5441.78467,1256.34668,3080.2251,1369.05908,4332.10156,1104.17603,388.336182,1186.44238,526.380554,326.466553,17.2138214,74.136261,28.8009644
1098.65662,4695.4751,948.178772,5056.17871,1204.58606,5494.80908,1452.51746,5924.37988,1482.02185,2513.20605,1117.30103,292.289246,381.922729,34.0938568,75.7932663,34.90448
1178.43152,4692.18506,1140.96399,4738.7959,1105.61853,5105.45947,1270.85449,4924.86963,1465.74976,4004.68115,553.178772,42.1762466,489.950195,36.0488892,58.4244728,14.8892403
1017.05792,3474.70044,1251.28027,5669.61768,941.836853,4499.3877,1486.38489,4261.74414,1102.60254,569.212463,458.800781,18.1436539,359.749786,31.7811966,80.5139542,54.1687012
1089.72791,5072.86768,1217.7229,6128.12061,1233.02942,4331.32666,1482.21252,5160.61768,977.277771,76.5800476,811.12384,109.648705,491.642944,5.98430634,60.1172447,22.0179558
1016.29498,4211.93848,1147.90198,4455.05371,1172.35181,5569.17188,1519.73962,5271.8042,1605.77295,4207.80176,922.45343,158.429138,575.506714,29.5519829,73.7786255,39.8635864
1360.66675,5561.6377,1019.99042,4380.6792,1220.53625,5783.29541,1678.45483,4549.59863,1434.64807,776.851196,536.000732,36.2157822,254.118439,23.9849091,73.7428665,40.4477119
1132.88159,5244.18359,1034.73657,5495.50049,1257.78918,4418.31348,1528.26306,5248.96387,1295.13745,318.765625,598.216064,47.6717949,506.091125,28.4790993,71.3944397,40.8291817
1016.54529,5747.03223,1164.54358,4202.30615,1003.65875,4321.39648,1243.23364,4164.27832,1774.776,4116.58301,670.170776,51.4388084,735.2948,35.7985497,72.3838806,37.3363495
1098.95471,5213.02246,1168.19141,5105.43604,1167.96497,4985.24902,1719.27209,4306.7334,1737.7854,4378.17578,810.015198,30.9467316,737.786316,41.9616699,72.2050629,25.7611275
1130.17554,5206.53711,1332.30688,4392.13525,1309.62134,5219.17334,1596.55811,1904.02271,1607.64453,2550.8999,1637.30383,1628.6731,179.922577,12.4335289,69.7255096,6.33001328
1092.25513,4004.33545,1332.81946,5022.0249,1109.52856,4964.58984,1406.60999,4709.10059,1762.71204,5064.5708,1003.20575,128.602982,754.570984,40.6503677,87.1658325,5.87701797
1107.93115,4965.63916,1170.09875,5015.34961,1174.24731,4808.08008,1696.82507,5082.5835,1847.79163,2260.56567,1502.57349,1566.7677,604.403015,33.0805779,60.7967377,13.2679939
1068.69934,5157.06543,783.050049,4768.76514,1306.72461,4803.93164,1453.78113,4775.98926,1241.12366,669.050232,815.320007,97.9304352,675.797485,9.28640366,86.7724457,30.6963921
1076.13806,2560.09106,1050.74646,2879.88184,1295.50696,5058.06201,1515.71033,4383.39697,1455.91492,885.355469,698.041931,50.0679016,100.55304,19.6695328,80.5497131,27.5015831
1187.90869,5450.60645,1143.2052,4774.89209,1431.94202,4544.04346,1353.76453,4625.61865,1827.91943,3734.60059,565.624268,27.1916389,440.514099,28.0380249,74.803833,37.5151634
1027.28601,5317.64014,1075.7804,4189.47949,1081.86011,5058.646,1587.68896,5534.94678,1675.73694,4159.41455,1241.24292,1786.44653,481.760498,23.1027603,230.431549,12.0401382
1248.86035,5023.15771,1233.00549,5424.88086,1282.46545,5564.58252,1621.37744,4305.55322,1678.18066,2739.64404,908.601257,61.9292259,357.794769,16.0455704,60.8444214,24.2352486
1156.56848,4942.07129,1056.69495,5342.29297,1092.77966,4922.521,1435.76855,4522.31152,1617.19324,2045.84595,536.191467,54.1687012,455.832489,25.177002,100.266937,53.2865524
925.111755,3966.49829,1234.13806,5698.38281,1090.83655,5212.85547,1367.4021,5796.34912,1857.34033,5348.55127,1293.42078,699.496277,426.387787,20.2059746,69.1652298,31.1255455
1400.24426,4300.8208,1324.76086,5429.97119,1224.37476,5561.70947,1491.32019,4086.53027,1528.50146,3276.06201,828.886047,65.612793,256.597992,18.1555748,76.9257507,39.3390656
1063.65686,4677.59375,1123.83362,4787.40918,1159.85864,5262.25586,1468.42004,4499.67383,1375.79443,896.537292,630.164124,43.2372093,413.858887,7.06911087,66.3280487,11.3487244
925.636292,4286.02686,1180.7323,5273.62842,1206.55298,5453.27686,1302.28992,4275.76318,1326.90674,251.591202,976.240662,139.129166,478.148468,18.8589096,67.7347183,6.54459
1278.12622,4242.68262,1197.94604,6501.35303,1094.73462,5002.48682,1418.26868,5150.21094,1310.44385,1528.19153,1301.90845,2951.84839,268.101685,33.0209732,70.8818436,19.9794769
1129.47229,4540.12158,136.613846,96.45224,1229.52466,5478.83496,1621.3656,3869.50977,1256.46594,227.72551,927.674744,185.704224,406.348694,51.6653061,75.9720764,64.9213791
987.839722,5846.60791,1324.97546,5436.12256,1160.02563,1876.74756,1393.79504,5157.32764,1671.52881,4542.42236,516.211975,38.921833,672.006592,29.528141,60.5821609,18.6681747
1066.61316,5494.12988,1182.73499,5045.55713,1104.36682,3975.10522,1333.42749,4247.30762,1454.24609,2080.01147,1598.29858,1803.64844,366.568573,12.0639801,60.3318214,36.5018845
1120.34082,4770.02881,1206.09998,5424.88086,1262.08069,5486.54785,1570.08167,6000.01807,1365.92383,160.372253,1003.65875,30.8394432,151.753418,15.9978867,78.4516296,14.0547752
1089.07227,4560.17236,1079.64282,5369.13867,1014.01807,4926.43115,1534.24744,3799.98682,1653.86206,3727.97241,554.060913,25.6061554,227.820877,23.496151,66.2684479,38.3615494
936.150574,5102.01465,1232.00415,4713.11816,1324.18872,5369.48438,1303.06482,4910.50488,1542.41321,2258.37231,271.320343,65.5770264,326.514252,37.2767448,76.4727631,29.8857689
1207.48279,5490.12402,844.895813,4716.53955,1305.00793,5985.22412,1413.29761,4072.30859,871.837158,75.7932663,981.402405,67.8420105,266.456604,510.120392,65.5174255,19.4311142
1033.60413,4939.40137,1252.13867,5609.73877,1037.65723,5358.43359,1658.18933,3257.56079,1533.57983,1249.31335,774.073608,34.6899033,308.346741,22.983551,69.5109406,30.6129456
1014.2207,5390.03613,1128.26819,4773.34277,1482.22449,4434.95508,1579.92834,4996.53809,1234.71021,225.627426,742.07782,37.753582,283.133972,18.8112259,74.5773315,30.8871269
1248.30005,4635.32227,1268.44641,5405.72412,1135.82617,4395.87842,1612.0553,4868.49561,1480.06677,510.537628,1597.13025,2698.67188,335.049622,25.3915787,56.4932823,41.9139862
1082.46802,3865.02734,506.22226,3832.07788,1094.35315,5185.36572,1546.33521,4630.30322,1118.57654,342.309479,867.438293,52.8335571,306.928162,35.6435776,87.3684845,45.0015068
1814.96143,7654.90527,1406.15698,2389.6814,1233.92346,5919.30127,1199.04285,4368.73438,1853.2395,4599.04688,768.947632,34.8210335,161.766998,53.9898872,79.2741776,54.8601151
1063.60913,5162.54883,1296.71094,5079.91309,1195.89563,4331.17139,1473.92749,5655.16943,1904.89294,3230.04712,891.971558,55.8853149,179.255005,13.3633614,64.5637512,24.4021416
1272.02271,5935.18018,1166.71326,5145.46631,1481.84302,6093.70459,1727.04456,4549.19336,1370.99023,3112.3877,747.442261,43.6306,446.617615,27.7876854,61.237812,45.5141068
1125.95557,5177.15234,1377.48718,7559.93115,1293.37305,4320.00146,1450.83667,1704.64514,2036.47607,5180.25146,1474.9408,2023.97107,372.028351,5.61475754,81.1815262,4.60147858
1231.75378,5955.37402,1059.79443,5706.33398,1185.45288,5774.48584,1648.75989,5670.73828,1242.13696,280.308716,963.342163,179.195404,743.794434,29.194355,58.7105751,22.6616859
1056.50427,5243.11084,1468.31274,16731.25,1224.27942,2289.03296,1364.31458,5358.7793,1494.94409,4631.98438,645.947449,40.769577,270.48587,37.7178192,63.6816025,35.8581543
972.247131,3566.84912,895.762451,7243.82422,1284.4801,5379.98682,1495.6355,6000.85254,1395.32092,1688.63538,439.417358,23.2219696,242.018707,14.6985054,69.0937042,41.7947769
1142.15613,5809.54541,1388.26367,6142.56836,2845.1084,22613.9434,1618.50452,2117.30005,1444.73315,2097.63062,390.493866,23.3888626,195.550919,9.32216644,76.1866608,50.5566597
1203.04822,5337.35742,1001.53687,3722.69165,1274.76453,5457.35352,1139.37854,4436.09961,1308.35767,1114.51147,1360.36877,1301.96814,374.436371,61.08284,65.6008759,28.1572342
1025.21179,5517.36377,1418.32825,6309.19922,1223.56421,4400.32471,1559.90125,4993.1167,1715.672,3739.75049,365.757935,23.5915184,296.318542,5.8889389,69.940094,8.20159912
1487.30273,3928.13672,1416.62354,7504.8208,1339.12561,5212.7002,1516.24683,4297.78076,1233.61353,342.273712,551.223755,40.8291817,153.779984,28.1333923,74.1481781,26.4763832
1175.99963,5645.47754,695.133179,2608.85962,1201.76074,4561.49561,1381.14685,2049.23145,1810.33606,3189.15845,1258.99316,697.565063,315.988068,5.99622726,62.7636909,21.7914581
1150.89417,5008.01807,52.2851944,20.4443932,1274.13269,4067.96924,1600.46814,5580.02002,1456.60645,3365.56445,381.54126,39.5178795,62.251091,17.7502632,63.6577606,18.4178352
991.857056,5463.36182,845.730286,4558.72998,1233.37512,5063.23584,827.562805,2437.03125,1748.34729,4950.45166,788.009155,63.8246536,408.089172,37.0025635,77.0449677,23.9253044
957.107544,4318.77393,1747.73926,7626.43799,1246.11853,5648.86328,1528.42993,5351.90088,1223.52844,227.534775,834.941895,37.7416611,184.547897,7.15255737,72.5030899,36.9548798
1091.62329,5239.6416,9.09566879,940.859314,1266.55103,5786.56201,1351.48767,1396.88257,795.042542,13.6375427,285.172455,34.9402428,164.401535,10.9314919,72.9322433,14.9965286
1087.12915,5301.53516,1142.07263,5640.82861,1589.32214,6790.63818,1574.49243,3987.76538,1780.64111,5345.85693,930.5,80.4424286,229.454041,31.542778,69.7493591,29.9811363
1179.77856,5532.646,1208.96106,4078.55518,1171.24316,4778.01563,1787.72217,4921.74609,2034.71179,4523.36084,385.844696,82.8027725,451.946259,20.1463699,78.9523163,34.8806381
966.298584,3888.49976,1291.34656,5562.73438,1319.87329,5327.86865,1334.5957,5433.01123,1271.29553,2094.10181,761.258606,31.1017036,460.767761,15.5448914,66.1015472,33.1878662
1117.06262,3354.87134,1210.88025,6252.44385,1172.18494,5842.13721,1624.67957,4790.16309,1415.21692,968.730469,295.817841,14.090538,451.862823,34.3203545,64.7544861,18.453598
1179.27795,4256.97559,1146.70996,4958.60596,1373.04065,5339.16943,16.4866447,10012.5791,1322.87744,2031.66003,561.010864,28.3718109,533.223145,23.5915184,72.0739365,36.919117
1197.86267,5687.32031,1069.29541,3693.47339,1155.50757,5549.12109,1672.47058,5930.88867,1253.33069,884.914429,1085.20984,101.566315,160.670288,10.073185,72.5269318,59.2708588
1039.29041,4133.18896,848.042969,4681.61084,1188.46899,3898.0603,1696.10974,5167.25781,1766.2644,1972.99719,441.694275,34.4753265,367.224213,20.4443932,69.6301422,44.8346138
984.311096,4379.32031,929.284119,4546.94043,1251.73328,4562.80713,1532.93604,2799.2605,981.342773,82.9458237,458.74118,31.9600105,163.602829,38.3377075,57.9714775,22.983551
944.99585,4671.72852,1099.92029,5278.02686,1240.02698,5066.52588,1524.69873,4714.7749,1959.91992,3710.21021,808.036316,44.9538231,410.497192,36.3588333,68.9268112,22.1610069
