A12X,A12Y,B12X,B12Y,C12X,C12Y,D12X,D12Y,E12X,E12Y,F12X,F12Y,G12X,G12Y,H12X,H12Y
810.086731,6071.91309,917.887695,5379.68896,1003.44421,6008.1123,1251.93591,4775.10693,1407.98096,1270.50879,388.360016,32.9732895,164.914124,34.8091125,67.1267548,29.695034
1147.32983,2826.32104,1103.12695,5626.98828,998.401611,5082.52393,1512.26526,4482.88916,1404.96497,1647.55579,1125.08533,338.995453,1321.2323,628.852844,60.6060028,20.5874443
887.787354,5600.83398,984.346863,5192.22021,1005.49457,5712.11572,973.176941,1906.52612,1194.60815,661.492371,591.433044,12.0997429,606.906433,43.3087349,59.902668,29.6711922
924.825684,5916.20215,1025.81982,4674.30371,1269.86499,5938.8877,1275.87317,4086.93555,1542.0675,4068.26733,241.1604,21.2311745,443.518158,41.8663025,81.3365021,6.97374344
1073.76575,5547.58301,900.495056,623.25,1092.45776,5408.85938,1951.46802,3292.1792,982.844849,427.067291,300.943848,17.9767609,420.451172,26.8340111,66.1253967,20.8973885
1130.35437,4645.3833,993.0849,5116.23633,1219.41565,5171.9668,1386.90466,5193.20947,1604.41394,2995.37183,396.049011,23.0550766,384.902954,38.6238098,63.7769699,26.2618065
980.544067,5644.53613,847.935669,4559.56445,1014.86444,5516.0166,1394.80835,4747.60547,1670.45593,4650.60449,1307.8689,1409.73328,255.346298,43.451786,75.2687454,53.4653664
948.154907,5825.01904,950.038452,5876.11182,1077.28247,5299.90186,2195.52515,3844.67847,1575.69641,2769.86353,242.900848,7.93933868,601.124756,47.659874,70.6911087,11.8017197
973.451111,5939.35254,970.304016,5759.00098,943.79187,5246.43652,1561.14099,5582.2373,1824.71277,3018.96338,212.836273,21.2430954,388.896454,31.1613083,62.0007515,20.4324722
988.364197,4777.6582,882.816284,6142.48535,1078.25989,5232.73926,1291.63269,4412.01904,1390.01611,884.532959,869.679443,78.8807831,295.639038,23.3769417,70.142746,16.8561935
907.421143,5006.59961,891.900085,4762.58984,1287.87756,6104.82715,1312.14856,6508.67236,1170.44446,324.463837,1024.81836,285.220154,173.640259,25.0220299,72.2885132,32.1984291
895.237915,5216.6582,1100.45667,5314.87451,1214.02734,6122.35059,2096.42651,3350.73462,1623.54712,2864.81372,208.473206,15.6164169,172.82962,14.0190125,55.6588173,15.8071518
1189.11267,5068.37354,1072.81213,6052.5415,1090.47888,4767.21533,1457.4408,4913.50879,1767.65918,4535.06689,381.267059,18.8350677,359.261047,22.0060349,63.598156,16.4031982
819.134705,5298.41162,849.58075,4927.14648,1164.13831,6237.35205,1482.04565,1352.45325,1324.06946,1116.8241,397.02655,21.2669373,378.489502,30.7440758,63.3835793,25.5942345
1173.31738,4182.14795,1023.17334,4714.75146,1137.3877,6310.49854,1718.23499,5190.19385,859.487061,154.078003,381.422058,13.3156776,163.984299,7.74860382,70.1189041,12.3620033
969.159607,4039.9314,1055.39563,5864.82275,1266.36023,5818.24756,1187.68213,4914.77246,942.122925,346.088409,673.592102,41.7709351,249.624252,13.1845474,86.3432922,27.0605087
966.656189,4914.14063,1125.08533,5016.26709,1397.34741,3653.21631,1469.82666,4990.27979,1197.36194,876.212097,236.773499,42.0212746,315.487396,4.74452972,58.6271286,19.6576118
958.096985,6037.83154,1014.63794,6088.90039,1155.51953,5951.0708,2325.34399,789.237,1336.53882,676.846497,237.238403,20.5397606,424.802307,9.29832458,57.9476357,18.9185143
892.305359,6123.81689,1029.47949,6266.05762,1127.88672,5732.09521,1191.62793,3601.89673,1745.71277,4231.89404,264.19162,23.8895416,304.198273,19.4191933,64.9094543,22.315979
771.99939,3688.12085,1146.05432,5297.16016,1273.29822,4472.06494,1296.78247,5433.61914,1467.27563,3248.26245,1552.09302,1761.46033,482.702271,40.6265259,78.7854156,25.832653
1061.29651,4663.06201,879.406921,5852.63965,1149.95239,5582.60693,1496.69653,2761.18506,1361.87073,1621.92578,268.173218,36.1919403,162.291534,21.0881233,56.3502312,15.6760216
1015.43665,5241.47754,986.063477,6251.9668,998.580444,4804.33691,1557.98193,2584.79126,1648.19958,3785.0022,1390.77905,1144.21851,185.453888,22.5782394,76.8303833,37.5151634
1159.94214,5102.06201,1016.62872,5727.88721,1144.55225,5825.2334,1431.28638,5283.36768,1634.24011,3315.43677,271.666046,22.2444534,606.775269,53.5726547,56.0641289,43.129921
1036.03601,6637.00098,1083.08789,5882.89502,1013.56506,5815.21973,1178.63416,4594.40967,1103.81836,376.319885,1234.88904,613.522522,164.926056,7.33137131,67.5916672,21.5530396
899.48175,6319.59424,826.954834,4399.46631,1202.91711,6069.49316,1764.78625,3417.3728,1234.8175,472.927094,279.974945,47.7910042,112.700462,22.649765,55.0150871,43.4756279
1056.55188,4240.9541,1158.24939,4076.11133,1149.42786,5889.03418,1282.07202,6286.35889,1775.19324,4451.19141,282.132629,33.2713127,168.716904,27.7400017,74.6965408,5.4359436
951.933838,4231.61963,1069.29541,5914.08008,945.782654,5307.69824,1406.03784,5475.37793,1532.91223,4414.24854,276.160248,20.8377838,508.558746,30.4222107,54.0971756,9.33408737
1094.97314,5989.83789,1088.64307,5528.7959,1070.52332,4748.77344,1994.9436,3643.58423,1203.76343,674.176208,979.614258,358.903412,387.704376,13.7090683,61.6908073,28.5506248
864.219666,6355.03516,883.412354,5207.32422,1238.87061,5280.36377,1771.98645,4167.74756,1758.90918,3804.14722,270.462036,10.4665756,126.540665,17.0469284,54.9077988,19.0138817
842.428223,3562.98682,896.966431,6223.02295,1134.74133,4963.94629,2085.7334,5006.2417,1657.39063,4297.26855,286.316864,20.1582909,210.702423,16.2959099,62.6921654,30.4698944
951.409363,5818.83203,1067.7218,6049.06104,1147.96167,4580.33105,1506.41199,4644.33447,1597.42834,1593.75671,282.967102,2.56299973,444.483765,28.7890434,83.5180283,16.7012215
1019.64471,4658.11475,1038.61096,6187.20068,1258.4209,5837.20215,1226.74707,5524.86182,1867.60425,4786.72998,1354.44397,1323.35425,723.302368,56.5052032,66.6260681,29.1228294
834.15509,5385.43457,921.511658,5677.31836,1097.2262,5558.65771,1684.30811,5295.37207,1180.18384,566.303711,201.427933,11.6586685,185.73999,20.6828117,56.540966,16.5343285
917.649292,4852.39014,986.19458,5999.80371,987.863525,5044.18604,1626.06238,5033.58838,1627.31409,4299.05664,258.004669,22.7451324,109.028816,16.4628029,76.6396484,23.48423
931.894775,3154.69507,1114.80957,5047.32129,1116.19238,5585.74219,1563.00073,3963.87573,1538.72961,3850.25732,1156.74731,477.945801,506.019592,40.5907631,67.3532486,30.3030014
999.331482,3313.55322,1082.17004,5155.8374,1080.6322,5785.47705,1561.11719,3365.43311,1188.79077,842.440125,1133.71606,436.949738,286.555298,31.4474106,75.2925873,27.8830528
939.41687,5254.80518,1193.95251,6005.82373,1107.97876,6261.55127,1383.60266,4878.23486,1221.58533,774.717346,852.084167,135.397919,398.159027,23.7703323,53.2507896,29.9811363
895.32135,5715.17969,906.431702,5328.42871,1109.52856,5710.75684,1228.34448,4044.84277,1627.96973,4056.52515,270.116333,19.0496445,657.057739,39.0410423,63.5147095,18.3820724
938.582397,5974.56689,867.438293,5955.94629,1096.22473,6389.03369,1469.52869,4538.07129,1774.89514,2936.02954,496.709351,19.3595886,143.277649,13.5421753,71.4063644,32.3057175
912.868958,5328.02344,887.393921,5669.99902,1096.8208,4269.09912,1674.92627,4544.89014,1245.17676,627.24353,562.643982,19.8602676,111.043457,41.3417816,60.8563423,17.4403191
1251.47107,5103.68359,865.125671,4626.04785,1121.6283,5530.13086,1827.39502,4680.21631,1181.30444,563.955322,470.507141,19.4787979,658.42865,26.512146,70.679184,29.0513039
1003.76605,5203.86719,970.327881,4415.17822,1274.09692,6482.95898,1693.16528,3207.5166,989.675537,434.23175,426.816956,22.8881836,268.256653,32.3534012,55.3011894,14.6269798
926.649597,5131.54248,1153.64795,5625.16455,1021.13483,4976.78516,1154.76843,5348.22949,1669.65723,4420.88818,1014.06573,421.464447,146.138672,8.95261765,65.4459,39.5894051
963.306396,5605.76904,952.100769,4863.22656,178.647034,2077.25757,1306.11658,5105.09033,1581.52576,3487.12207,906.58667,908.791992,248.360626,17.8098679,65.1836395,19.1807747
955.474365,6951.54688,993.585571,5975.28223,1043.80847,5770.00391,1488.01807,4384.12451,900.45929,161.731247,291.502472,23.150444,169.730194,27.5611877,48.2797623,29.2658806
955.832031,3873.77734,981.116272,5330.80078,1162.42175,5009.34131,1173.97314,4813.68311,1245.00989,1227.15234,938.498962,79.870224,210.404388,28.8009644,88.9539719,10.8361244
1202.49988,4491.8418,1284.65894,4546.09375,938.153259,5371.86865,1593.85205,4150.60498,1830.32751,3381.2522,1583.87427,1970.6488,147.187714,29.6235085,63.1451607,10.3354454
870.668884,4630.32715,1036.01221,5535.53125,1102.73364,5219.20898,1380.78931,5846.32178,1644.70679,5068.00391,180.697449,17.619133,113.749504,23.4007835,68.0208206,33.2713127
824.85675,3562.68872,999.665283,4018.49756,1540.38672,4912.90088,1678.43103,4548.46631,1699.97217,3976.09473,149.381165,47.2903252,205.934052,23.2100487,72.1096954,27.7042389
956.690308,5305.62402,1058.86462,3939.7002,1297.90308,5143.77344,1766.8009,4943.25146,1552.97522,3574.19263,293.219086,44.8703766,137.352936,16.3674355,63.1451607,44.1074371
971.603394,4265.20117,897.705566,5520.36768,1210.62988,5113.30371,1668.63208,4764.1875,1517.1051,4371.38086,286.054626,15.3183937,186.22876,10.5619431,60.6298447,28.1453133
1116.56189,4935.34814,955.867798,4674.16064,1055.8844,5180.47803,1283.72913,5597.16211,1039.44543,281.202789,499.16507,23.0789185,275.146973,5.14984131,73.8263092,17.0350075
987.863525,5945.75391,1019.51361,5933.67822,1138.99707,4022.44336,1686.56116,3938.28149,1124.87073,811.648376,259.351746,29.3135643,340.270996,19.9913979,84.8293304,8.49962234
854.313354,4129.86279,1090.59814,4696.51221,1401.79395,5620.77783,1511.99097,5378.43701,1218.83154,921.559326,1087.10522,491.23764,467.038147,29.8976898,62.3822212,32.4249268
838.935364,4839.0625,1044.79785,5892.21729,978.302979,6239.09229,1392.72217,4746.6875,1722.34778,3680.58691,292.062744,34.3441963,349.187866,34.3799591,79.6079636,15.0203705
864.470032,5892.10986,857.174377,4442.38184,1257.47925,4550.89795,1287.8418,5113.48242,1086.33044,437.045105,326.848022,25.6180763,372.016418,24.0683556,69.4870911,46.2055206
941.050049,5798.84033,1303.08862,5223.91797,1084.35156,5828.30908,1751.11292,4466.30713,974.97699,365.257263,1318.53821,868.582703,517.296814,43.0345535,63.252449,30.4937363
1002.99121,6074.98877,996.732727,5256.39063,993.573669,6022.39355,28.35989,4.66108322,1529.07373,4298.80615,226.819519,9.65595245,492.870819,20.8497047,65.946579,14.5435333
1083.62439,6821.28662,1028.02515,5072.02148,1050.5199,5653.16699,1583.93384,5487.20361,1609.02734,3977.73975,294.756897,20.8377838,422.668457,22.3398209,64.4683838,20.134449
965.225708,5963.08691,1117.02686,4958.86816,977.21814,5365.61035,1361.32239,4124.51025,1266.26489,991.320618,485.932831,10.5619431,197.839737,12.4931335,85.6280365,9.84668732
875.282288,4669.52344,1039.77917,5820.50098,1058.60229,6000.51855,2001.50012,4750.49023,1695.94287,4558.68262,1139.98657,904.798523,389.540192,26.5359879,69.6778259,13.6375427
791.013245,4574.07227,913.631897,3816.25879,1182.49658,3233.58765,1888.44202,3704.63135,1663.48218,2541.70898,805.985901,52.2136688,659.656494,40.8411026,57.1370125,13.1845474
848.591309,5837.45264,981.068604,5595.76758,1164.87744,5552.32764,1252.93726,5425.72754,1082.75415,353.419769,857.245911,152.707092,194.096558,26.5955925,70.1665878,20.802021
925.815125,5250.59717,1255.2738,5338.35889,1087.89209,6479.89502,1911.60437,5032.74219,1067.8291,1108.92053,156.116486,13.6137009,456.9888,39.7920609,69.2129135,14.8415565
1402.49731,5057.99072,1134.9082,5756.8667,1238.77527,5099.34424,1264.35754,5475.80713,1057.37451,424.206268,1308.9657,1227.25964,175.094604,36.6806984,64.5399094,25.9518623
897.049927,6121.52832,990.56958,5422.89014,893.747803,4965.00732,1658.68994,4938.87646,1229.76306,1023.72168,1330.82861,441.575043,200.212006,23.6868858,80.8954239,7.31945038
958.704956,5978.76318,957.059875,4001.91553,1293.86182,6647.26514,1645.71997,4788.625,1315.33142,1012.88556,629.842285,23.2219696,238.382813,37.5986099,59.8549843,40.4477119
753.724548,4525.36328,975.191589,5606.10303,1225.49536,1879.02454,1060.93884,4842.97266,1046.00195,314.223755,376.927856,40.1139259,198.447708,25.9041786,58.7821007,33.1997871
1087.8324,5232.69189,1091.31335,5481.63672,1179.62366,6034.81543,1184.2489,5562.0791,1454.6156,5418.95605,511.467468,28.4671783,266.182434,16.0098076,70.142746,31.6739082
1002.75281,5621.62402,1355.85071,4308.64111,1094.49622,6144.2373,1957.86951,4064.3335,1874.63757,3680.20532,879.645325,64.8021698,270.533569,12.0401382,56.2787056,30.2553177
888.431091,5767.91748,932.145142,5679.08301,1112.73523,5989.79004,876.28363,1837.79004,1354.12219,825.440857,343.644623,9.98973846,377.833832,17.952919,51.5580177,17.7979469
999.224182,5921.87646,1129.98486,5783.08105,1153.79089,5364.29883,1366.47229,5511.66553,1444.04175,1529.68164,1626.83728,1831.18579,186.419495,26.4644623,63.6219978,37.4555588
875.067688,5973.35107,1164.51978,7092.49951,1338.55347,3428.6499,1806.10413,4264.50977,1222.71777,531.911865,250.685211,30.875206,165.319443,27.0009041,86.4386597,17.4880028
1020.40765,5240.48828,983.691223,4827.28467,1115.00024,6586.84961,1772.51099,4968.83398,1438.2124,4434.33545,1421.16553,1162.12366,154.232971,18.7277794,65.5055084,18.0244446
1082.03882,4457.15186,1086.61646,2661.34741,1117.65857,7079.1123,1460.90979,4121.27979,893.425964,398.242462,526.750061,44.2862511,248.897079,12.1355057,65.1001892,26.0710716
989.961609,5970.71631,68.4499741,424.21817,1061.65405,5976.41455,1312.66113,3452.8374,1453.60229,3144.78882,419.616699,18.3701515,294.780731,26.011467,69.7255096,27.8353691
1061.45142,3125.38135,919.520874,5623.07813,1030.89807,5678.58203,1359.80847,5947.91162,1214.64734,1515.68652,1008.03375,506.782532,667.17865,109.994415,78.6423645,38.2900238
1050.72266,5555.58203,1178.40771,6083.57178,1074.23071,5490.20752,1128.10132,5523.69336,1298.36792,1085.19788,429.856781,24.0325928,165.188309,20.3728676,54.1567802,7.33137131
1114.64258,4920.39941,1174.71216,5922.57959,1145.38672,5693.92432,1323.67615,4579.36523,1216.41162,576.412659,162.422653,21.1596489,525.522217,25.9280205,77.5814056,22.0298767
957.334045,5884.48047,1005.1131,5754.33984,853.74115,5291.89111,1575.31494,3771.32886,1744.21069,4314.85156,1437.80713,1167.7146,558.567017,25.6061554,66.4710999,9.7155571
1147.52051,4339.58789,1130.68823,3948.24731,1078.52222,5221.68896,1387.07166,4186.71387,1711.6189,4106.15186,255.203247,22.649765,124.061111,35.4409218,71.1202621,13.1130219
767.171387,7341.95703,952.649109,4596.00684,1238.5249,5443.28711,1165.69995,4717.18311,1265.71655,1393.0321,306.141388,33.4978104,149.357315,37.6582146,63.5027885,21.3742256
1044.82178,6652.30762,988.566895,4963.48145,952.565674,5901.02686,2100.1936,3631.5918,1069.56958,390.326965,646.77002,28.7413597,316.607941,29.0155411,79.536438,27.1201134
979.232788,5300.84375,1041.87732,4668.60547,973.713379,5917.50146,988.54303,5377.47168,1266.22913,1282.96619,207.138062,8.41617584,240.302094,15.2468681,56.0998917,39.26754
1030.48083,6275.43945,977.778442,4887.43799,1055.62207,3944.25391,2206.30176,3746.84326,1514.89978,1839.28015,187.40892,16.1170959,248.277191,24.8789787,71.9428101,26.679039
754.857056,4552.79346,1205.4563,4865.53906,1289.14124,6282.04346,1822.90076,5003.52393,1724.6842,3665.99561,1280.62964,582.146667,278.985504,20.635128,60.3556633,38.7907028
870.549683,5874.10938,710.690002,4521.29834,1031.58948,4721.79639,1474.47583,5490.12402,1120.10242,437.009338,304.770477,33.6647034,120.687485,17.2972679,84.2452087,20.8258629
924.491882,4585.65967,1027.40527,5169.92822,1002.22827,5104.11279,1274.23999,5680.56104,1392.69824,1000.53546,503.289703,23.8776207,378.835205,6.92605972,70.0712204,24.4021416
996.506226,5857.81348,1371.92017,4066.96802,1050.8656,5319.29736,1471.0426,4153.43066,886.51178,312.435638,476.455688,28.3837318,350.821014,32.2699547,82.3855438,23.4246254
789.487366,5258.27393,1011.10938,5700.36182,1078.16455,5255.05566,1820.95764,1304.20923,1270.28223,621.438049,1540.32703,2022.09949,219.655029,34.7852707,48.3393669,40.0900841
815.22467,5380.90479,903.427612,5043.45898,1332.96252,5623.69824,1664.88892,3841.69824,805.640198,212.323669,247.418884,14.5673752,389.993195,16.0098076,77.2833862,24.3425369
918.960571,5800.04443,809.824463,5049.15723,1122.37927,5056.45264,1491.27246,5441.9043,1978.34973,4541.14697,374.519836,15.6521797,135.469437,11.5036964,72.1693039,40.7338142
829.017151,4492.81934,1061.40381,5273.79492,1128.94775,5698.07275,1555.51428,5168.73584,1327.81262,625.181213,1165.75952,704.407715,295.305237,15.4614449,91.9818878,18.0721283
952.315308,5985.56982,985.193237,5756.02051,1142.63293,5078.56592,1312.12476,5195.27197,1325.5238,341.236603,1189.12463,379.645813,164.520737,15.3303146,55.1462173,21.8153
983.881958,4805.92236,1001.8468,5930.99609,1442.25354,2622.75928,1177.27515,4936.26611,1409.10144,2615.18945,359.261047,17.0826912,166.213516,17.285347,178.718567,32.4368477
989.520569,4977.54834,1024.67542,5521.71484,469.100464,2115.39258,1278.77002,4176.6167,1054.84729,611.066833,264.203552,20.3251839,221.145157,29.4208527,60.9993935,16.4628029
977.337341,4954.63623,983.321655,5442.5957,1148.27161,5635.96484,1916.28931,4424.70313,1527.36902,4832.0293,335.335724,24.6167183,334.858887,36.6449356,61.8100166,32.7348709
773.501404,4013.84839,1023.29254,5485.23682,962.424255,4752.95801,1160.95544,7444.03613,1595.3064,2586.71045,1321.38733,364.91156,129.22287,25.8207321,80.704689,8.57114792
1095.21155,5618.46484,983.142822,5408.38232,1305.27014,4555.2373,1730.43018,5226.13525,883.328918,177.371506,524.377808,5.47170639,409.77002,25.9399414,54.7528267,23.0193138
1140.91638,5975.771,935.983643,6080.09082,1439.98865,5734.94434,1622.52185,4872.70361,1631.62952,2945.45898,290.143494,31.3043594,174.415115,39.5894051,64.9571381,35.1071358
933.730591,3958.61865,1061.43945,4666.97217,956.773743,5380.43994,1413.703,4902.39844,1203.97803,667.381287,817.978394,101.101395,100.576874,11.4679337,77.0211182,7.67707825
1103.32971,4791.92725,924.551514,4607.86816,1102.10181,5659.48486,1539.71912,5156.37402,1273.42944,817.930725,1093.6499,777.518738,654.852417,41.0914421,69.0579376,19.12117
1038.37256,4931.9624,1059.06726,5801.78516,1330.98364,5372.46484,1615.7865,4002.15381,1524.93713,1608.76514,407.826904,35.3574753,203.382965,20.0510025,81.5510712,38.433075
774.228577,4925.14355,901.901733,5331.20654,1237.23743,5524.08691,1612.7229,4858.625,1878.70264,5392.25342,223.505493,7.56978989,402.653229,16.9754028,57.6734543,30.5056572
928.103943,5040.95557,1095.29492,6250.33398,1159.23877,4215.55029,1192.77234,5741.3457,1837.88538,4370.08154,292.396545,21.8153,465.762604,12.57658,57.9476357,12.2070313
883.591187,5243.76611,1290.77429,4707.94434,1308.90613,3411.93677,1319.51575,5102.34814,1565.57556,3429.5083,1364.87488,1122.15283,243.151184,24.0683556,77.6767731,9.22679901
1066.82776,4701.44727,1101.82764,4659.7959,1016.28302,5595.92236,1932.0011,5030.69141,1115.52478,970.530518,327.408325,22.5543976,314.187988,41.6278839,78.7854156,39.4582748
906.002502,5144.70361,1089.85901,5620.69434,887.93042,5832.7915,1889.34802,5751.33545,793.087463,197.982788,332.14093,25.9876251,555.121887,27.3704529,60.9397888,11.5633011
1009.76227,5420.81592,1017.94006,8502.42383,1200.6283,6219.87598,1634.94348,5521.90527,1704.00146,4293.52539,226.104263,15.8071518,647.640259,55.6349754,77.7006149,5.14984131
956.857178,5132.1626,1414.54932,4719.71045,1212.85913,3858.88818,85.6757202,12.421608,800.907593,114.715103,1844.13196,2889.56177,592.50592,33.9865685,66.0538635,16.1170959
1042.29456,5664.41992,937.259216,5425.15527,1177.91895,5840.3374,1142.13232,6101.23877,1773.17859,2689.67163,1449.8949,2466.48779,381.374359,38.0754471,57.3039055,19.5860863
851.953003,5045.06836,879.788391,5943.47705,915.193542,4846.76367,1217.401,5954.19385,1579.39197,4548.58545,1011.53851,458.693512,555.372253,29.3850899,63.1451607,13.2083893
886.833679,5772.67432,1077.62817,5523.62207,1048.13574,5750.88281,62.4299049,41.3537025,1709.50891,3675.48462,795.209412,116.813187,171.256073,34.0461731,108.253952,18.4059143
927.519775,5615.90186,985.014465,5726.00342,1160.22827,5057.94287,1275.4679,5188.96582,1557.00439,3989.26733,376.021851,17.5356865,193.536285,48.0055809,81.741806,38.6953354
1244.02051,4737.62744,903.415649,5908.9541,1089.97827,5822.70605,1272.18958,5691.65967,1280.85608,845.074646,210.773941,21.8033791,139.725204,29.5519829,72.9918518,19.4549561
945.949585,5681.82471,1192.91541,5685.22217,1052.16504,5580.59229,1294.25525,4685.11572,1219.96399,999.474548,1054.62073,414.276123,139.99939,24.7240067,75.7813416,28.0737877
1057.75598,6290.54297,1306.64111,4474.18701,1187.86096,6018.99609,1182.98535,5058.03809,936.138611,416.100037,188.17186,176.513199,143.051147,35.3097916,74.8872757,53.0719757
955.426697,5966.61572,848.65094,2871.96631,1025.83167,6353.85498,1109.0636,4228.71094,1652.41956,2424.02563,425.338745,11.9924545,130.200378,32.5202942,70.6195831,23.2219696
1200.49719,5024.88623,847.291931,5497.69385,1033.07959,5098.50977,1489.07898,2246.77319,1622.19995,4171.10938,1466.10742,1395.89307,455.021851,26.1545181,67.5916672,91.6481018
913.274292,6217.8374,1042.16333,5068.69531,1321.99524,5396.15137,1447.29614,5232.0957,1977.92053,4477.03613,638.937927,44.2743301,145.936005,30.02882,67.5678253,44.5127487
1025.99854,6119.44189,944.960144,5137.9917,1273.41748,5425.15527,1863.62268,4224.95605,1595.90247,5034.35156,305.140015,54.6693802,171.434875,6.97374344,79.0953674,41.9735909
1284.59937,5158.15039,1366.49609,4477.44141,1153.12341,6036.66309,1749.42017,4871.14209,1594.00696,3652.823,234.937668,36.2873077,373.530396,18.2032585,67.3532486,91.4812088
943.553467,5803.7041,1017.82086,6039.11865,921.475891,5867.20703,1153.45715,4900.92041,1191.60413,749.611877,294.435028,36.2634659,276.350983,46.3485718,68.0327454,8.49962234
1017.55859,5102.7417,1056.76648,4387.93896,1039.0282,4330.33691,1622.86755,4731.01123,1722.19275,3382.03906,242.900848,72.3838806,143.551819,11.5513802,71.5374908,40.0304794
943.005066,6833.99463,915.896912,5364.58496,1345.396,5356.47852,1534.03284,4045.76074,1600.63501,4064.19043,553.894043,60.749054,334.250916,24.2590904,73.8263092,12.5288963
1064.39587,5130.76758,987.255554,5848.35986,1227.52185,6278.66992,1741.00403,3697.65747,2017.31921,4926.9917,1242.95947,795.006775,160.992142,27.0009041,79.5602798,29.695034
970.375549,5418.45557,793.468933,5803.37061,1106.27417,5659.36572,1059.5083,5723.65527,1312.98303,2484.42896,1396.62024,1047.6947,687.122314,53.8110733,79.8344574,8.01086426
1362.60986,5182.62402,944.209106,5839.83643,999.021545,4983.40137,1899.6239,4085.9104,1161.81372,5508.43457,1423.25159,1491.37976,494.897369,36.6926193,84.1856003,45.0015068
1043.0575,6198.17969,1166.02185,6127.17871,930.368896,4929.97168,693.929199,972.902771,1452.30298,2374.11255,1361.45349,839.042664,375.056274,40.2450562,66.3042068,19.8721886
928.270813,5288.42188,1129.98486,6003.84473,1375.4248,4562.61621,1649.76123,4676.13916,1002.35938,422.57309,297.188751,125.169754,169.908997,22.7808952,70.4050064,17.8217888
1079.75,5745.22021,1067.68604,5867.21875,1094.07898,5576.67041,1581.37085,4719.99658,1706.15906,2190.24414,258.946411,63.5266304,505.471222,24.9624252,58.4721565,28.8009644
1139.05664,5893.92188,1039.45728,4687.66699,1153.55249,4966.93848,1363.09863,6189.04834,1398.03882,2446.49658,299.847137,37.9920006,173.163422,10.9910965,73.9097595,19.6099281
1031.27954,6281.81689,928.235046,4878.60449,1188.7312,4975.12793,1328.09875,5386.97266,1471.67444,1306.71265,501.763824,43.7855721,315.463531,10.7645988,75.7694244,27.0009041
879.28772,5145.72852,993.311401,5711.73438,1002.31171,4540.08594,1448.52405,5371.2251,1320.73169,2935.42139,296.127808,75.8886337,617.671021,34.0938568,57.3396683,31.709671
840.508911,6155.4668,1069.80798,5539.11914,1255.4884,5299.81836,1413.55994,5603.88574,1400.41113,2070.40308,237.584106,36.2992287,211.203094,15.8190727,69.9639282,31.6500664
887.727722,2844.26221,898.551941,5621.44531,1010.56097,5472.99365,1360.28528,4735.99414,1399.92236,5046.40332,267.899048,28.8724899,134.527679,34.058094,61.7861748,10.8122826
1072.26367,5779.24268,924.503784,5098.7124,772.571533,1408.17163,1877.99927,2993.96509,972.342468,167.119507,1402.43774,736.677673,299.859039,5.56707382,72.5626984,33.3666801
802.516968,4427.29004,933.694824,5898.33252,1109.1709,5737.28076,1573.74146,3119.87402,1339.44751,2409.87549,1263.08203,2028.94214,164.473053,33.1163406,81.1934509,17.2257423
964.987305,5452.20361,989.162903,5291.55713,1139.48584,5390.23877,1758.20593,4497.49219,1075.25586,578.093506,433.24231,25.2246857,320.54187,10.4784966,89.0374146,29.0155411
810.325134,5267.38184,1098.57324,5403.93604,884.366028,5277.58594,1553.35669,4781.36523,1206.98218,558.424011,446.86795,16.7608261,435.709961,26.3094902,69.975853,28.0380249
912.725952,5468.67871,983.810425,6295.25195,1140.22498,5671.38184,1208.90137,5466.28223,1313.73401,2290.83301,160.551071,51.5818596,539.624695,45.5260277,58.7463379,38.0754471
1055.2168,5260.16943,925.147522,4576.11084,1060.10437,6138.20557,1696.45544,5636.50146,1664.88892,2921.33081,384.259216,43.2372093,218.141083,24.9266624,66.5426254,39.4225121
919.198975,6688.70215,1022.83954,4656.875,1079.47583,5222.85693,1259.52954,4908.32324,1630.85461,3228.90283,960.731506,209.34343,438.82132,22.0298767,72.8011169,46.312809
1345.20532,4279.16064,1043.22437,5243.89746,1043.9873,5645.06055,1177.96655,4251.26563,1648.60486,4149.32959,1224.17212,604.009644,362.420074,34.2130661,79.0596008,35.9654427
941.00238,3826.64209,787.81842,2652.77612,1179.88586,5549.13281,1515.85339,4351.66357,981.736206,998.723511,279.664978,20.5278397,581.598267,27.6565552,63.4551048,11.5036964
969.564941,5772.87695,931.072266,5788.86279,1121.56873,6373.40527,1206.39795,5314.64795,1724.9823,3818.59546,277.948364,16.1886215,879.228088,160.014633,74.470047,37.5390053
1063.71643,5034.86377,602.042664,2302.52734,1240.11035,5471.21777,1708.41211,5120.1582,1830.26794,3316.74805,329.744812,37.3601913,221.526627,9.33408737,69.5824585,45.4068184
1096.96387,5298.0542,1053.69092,5324.24463,1088.05896,5628.59766,1690.29236,4278.71924,1551.66382,2170.03833,370.478638,19.6099281,535.726563,31.0182571,71.1560211,41.5921211
1081.1925,4904.87793,1033.91406,5695.81982,1123.98865,3956.00806,1212.81152,5355.15527,1731.65796,3702.19946,262.725342,29.5758247,168.418884,28.7652016,75.7217407,25.9518623
1013.15973,4175.49609,1005.7807,5404.29346,1166.82056,4986.44092,1395.14209,4620.65918,1537.04883,1493.48975,533.342346,16.3316727,250.446793,12.5288963,54.02565,14.8653984
807.428345,5284.45264,881.135437,5692.60107,1091.96899,4239.57129,1576.28064,3960.44263,1025.87939,482.475769,205.576416,13.8878822,479.996216,43.797493,103.747849,45.2518463
