name,VH Positive Charge,VH Negative Charge,VH HM,VH pI,VH Charged,VH Polar,VH Hydrophobic,VH Aromatic,VH Amphipathic,VH Atoms,VH Bond A,VH Bond D,VL Positive Charge,VL Negative Charge,VL HM,VL pI,VL Charged,VL Polar,VL Hydrophobic,VL Aromatic,VL Amphipathic,VL Atoms,VL Bond A,VL Bond D,CDR Positive Charge,CDR Negative Charge,CDR HM,CDR pI,CDR Charged,CDR Polar,CDR Hydrophobic,CDR Aromatic,CDR Amphipathic,CDR Atoms,CDR Bond A,CDR Bond D
ADI-14505,0.10317460317460317,0.07936507936507936,-0.5166666666666664,6.014285714285714,0.18253968253968253,0.29365079365079366,0.4603174603174603,0.12698412698412698,0.11904761904761904,3.761904761904762,0.2777777777777778,0.2619047619047619,0.08849557522123894,0.07079646017699115,-0.5778761061946897,6.019469026548675,0.1592920353982301,0.34513274336283184,0.4336283185840708,0.10619469026548672,0.07964601769911504,3.725663716814159,0.3185840707964602,0.3008849557522124,0.08860759493670886,0.06329113924050633,-0.5405063291139239,5.913924050632907,0.1518987341772152,0.34177215189873417,0.4430379746835443,0.17721518987341772,0.11392405063291139,3.9367088607594938,0.26582278481012656,0.27848101265822783
ADI-14500,0.0859375,0.0859375,-0.4921874999999998,6.003906250000003,0.171875,0.2890625,0.4453125,0.1171875,0.109375,3.609375,0.3515625,0.3046875,0.05454545454545454,0.07272727272727272,-0.5245454545454541,5.927272727272725,0.12727272727272726,0.35454545454545455,0.43636363636363634,0.1,0.08181818181818182,3.418181818181818,0.38181818181818183,0.3181818181818182,0.0759493670886076,0.0759493670886076,-0.6721518987341774,5.9632911392405035,0.1518987341772152,0.34177215189873417,0.3924050632911392,0.13924050632911392,0.12658227848101267,3.569620253164557,0.4177215189873418,0.379746835443038
ADI-14509,0.08403361344537816,0.07563025210084033,-0.4394957983193275,5.983193277310922,0.15966386554621848,0.3277310924369748,0.42857142857142855,0.1092436974789916,0.11764705882352941,3.5714285714285716,0.35294117647058826,0.3277310924369748,0.125,0.08035714285714286,-0.6776785714285711,6.142857142857145,0.20535714285714285,0.3392857142857143,0.42857142857142855,0.08928571428571429,0.0625,3.7410714285714284,0.3392857142857143,0.32142857142857145,0.136986301369863,0.0821917808219178,-0.7493150684931507,6.065753424657533,0.2191780821917808,0.3561643835616438,0.3835616438356164,0.1232876712328767,0.1232876712328767,3.835616438356164,0.3561643835616438,0.3561643835616438
ADI-14504,0.09016393442622951,0.06557377049180328,-0.5188524590163933,6.084426229508197,0.1557377049180328,0.29508196721311475,0.45081967213114754,0.12295081967213115,0.11475409836065574,3.639344262295082,0.32786885245901637,0.28688524590163933,0.08333333333333333,0.08333333333333333,-0.7064814814814805,6.0212962962962955,0.16666666666666666,0.3611111111111111,0.39814814814814814,0.1111111111111111,0.07407407407407407,3.75,0.37962962962962965,0.32407407407407407,0.1,0.05714285714285714,-0.8728571428571429,6.158571428571426,0.15714285714285714,0.34285714285714286,0.37142857142857144,0.15714285714285714,0.14285714285714285,3.842857142857143,0.4,0.35714285714285715
ADI-14478,0.0975609756097561,0.0975609756097561,-0.6146341463414634,6.01463414634146,0.1951219512195122,0.2764227642276423,0.43089430894308944,0.13008130081300814,0.11382113821138211,3.772357723577236,0.34959349593495936,0.2845528455284553,0.07142857142857142,0.0625,-0.40446428571428567,5.979464285714286,0.13392857142857142,0.3482142857142857,0.4732142857142857,0.08035714285714286,0.05357142857142857,3.205357142857143,0.3392857142857143,0.32142857142857145,0.07894736842105263,0.10526315789473684,-0.75,5.836842105263156,0.18421052631578946,0.35526315789473684,0.3815789473684211,0.14473684210526316,0.10526315789473684,3.6184210526315788,0.4342105263157895,0.35526315789473684
ADI-14518,0.09166666666666666,0.08333333333333333,-0.45249999999999957,5.9708333333333306,0.175,0.3416666666666667,0.425,0.10833333333333334,0.10833333333333334,3.675,0.36666666666666664,0.3333333333333333,0.11504424778761062,0.07964601769911504,-0.6982300884955749,6.144247787610621,0.19469026548672566,0.30973451327433627,0.4424778761061947,0.09734513274336283,0.07079646017699115,3.743362831858407,0.3274336283185841,0.2920353982300885,0.12,0.08,-0.7773333333333334,6.045333333333332,0.2,0.37333333333333335,0.37333333333333335,0.13333333333333333,0.12,3.92,0.38666666666666666,0.36
ADI-14524,0.09836065573770492,0.09016393442622951,-0.5762295081967211,6.036885245901638,0.1885245901639344,0.29508196721311475,0.4344262295081967,0.12295081967213115,0.10655737704918032,3.8114754098360657,0.32786885245901637,0.26229508196721313,0.07407407407407407,0.07407407407407407,-0.574074074074074,6.005555555555558,0.14814814814814814,0.3611111111111111,0.4351851851851852,0.1111111111111111,0.06481481481481481,3.574074074074074,0.3888888888888889,0.3333333333333333,0.11428571428571428,0.05714285714285714,-0.8142857142857143,6.158571428571426,0.17142857142857143,0.38571428571428573,0.37142857142857144,0.15714285714285714,0.1,3.8285714285714287,0.4142857142857143,0.38571428571428573
ADI-14545,0.12307692307692308,0.08461538461538462,-0.5630769230769231,6.093076923076926,0.2076923076923077,0.3,0.4,0.13846153846153847,0.13076923076923078,3.8,0.36923076923076925,0.36923076923076925,0.07476635514018691,0.056074766355140186,-0.475700934579439,6.013084112149533,0.1308411214953271,0.3644859813084112,0.4392523364485981,0.11214953271028037,0.06542056074766354,3.635514018691589,0.3364485981308411,0.3177570093457944,0.1038961038961039,0.05194805194805195,-0.588311688311688,6.027272727272724,0.15584415584415584,0.38961038961038963,0.35064935064935066,0.16883116883116883,0.15584415584415584,3.896103896103896,0.4025974025974026,0.42857142857142855
ADI-14550,0.11290322580645161,0.07258064516129033,-0.561290322580645,6.141129032258061,0.18548387096774194,0.25806451612903225,0.47580645161290325,0.11290322580645161,0.10483870967741936,3.717741935483871,0.28225806451612906,0.25806451612903225,0.07079646017699115,0.07964601769911504,-0.5955752212389372,5.930088495575223,0.1504424778761062,0.37168141592920356,0.3893805309734513,0.11504424778761062,0.08849557522123894,3.7610619469026547,0.3805309734513274,0.34513274336283184,0.1038961038961039,0.07792207792207792,-0.7012987012987011,6.024675324675321,0.18181818181818182,0.3116883116883117,0.38961038961038963,0.15584415584415584,0.14285714285714285,3.8701298701298703,0.38961038961038963,0.37662337662337664
ADI-15590,0.09917355371900827,0.09090909090909091,-0.5438016528925619,6.024793388429753,0.19008264462809918,0.2809917355371901,0.4214876033057851,0.1487603305785124,0.1322314049586777,3.9669421487603307,0.36363636363636365,0.30578512396694213,0.08333333333333333,0.09259259259259259,-0.6740740740740734,5.95925925925926,0.17592592592592593,0.3425925925925926,0.4166666666666667,0.10185185185185185,0.06481481481481481,3.712962962962963,0.3611111111111111,0.3148148148148148,0.057971014492753624,0.13043478260869565,-0.6289855072463767,5.642028985507243,0.18840579710144928,0.3333333333333333,0.34782608695652173,0.18840579710144928,0.15942028985507245,4.173913043478261,0.4492753623188406,0.36231884057971014
ADI-15591,0.10483870967741936,0.0967741935483871,-0.5249999999999999,6.02016129032258,0.20161290322580644,0.2661290322580645,0.4435483870967742,0.13709677419354838,0.12096774193548387,3.7661290322580645,0.3467741935483871,0.29838709677419356,0.07207207207207207,0.06306306306306306,-0.526126126126126,5.985585585585586,0.13513513513513514,0.36936936936936937,0.43243243243243246,0.09009009009009009,0.07207207207207207,3.3423423423423424,0.3783783783783784,0.35135135135135137,0.10526315789473684,0.10526315789473684,-0.8078947368421052,5.914473684210524,0.21052631578947367,0.34210526315789475,0.34210526315789475,0.17105263157894737,0.15789473684210525,3.789473684210526,0.4868421052631579,0.4342105263157895
ADI-15615,0.10483870967741936,0.08064516129032258,-0.5379032258064516,6.050806451612902,0.18548387096774194,0.31451612903225806,0.41935483870967744,0.12096774193548387,0.10483870967741936,3.75,0.3548387096774194,0.3225806451612903,0.0625,0.0625,-0.37499999999999983,5.954464285714287,0.125,0.3392857142857143,0.4732142857142857,0.08928571428571429,0.07142857142857142,3.2857142857142856,0.3392857142857143,0.3125,0.07792207792207792,0.07792207792207792,-0.6064935064935065,5.879220779220777,0.15584415584415584,0.4025974025974026,0.33766233766233766,0.15584415584415584,0.12987012987012986,3.727272727272727,0.4805194805194805,0.44155844155844154
ADI-15619,0.09401709401709402,0.08547008547008547,-0.644444444444444,5.988888888888888,0.1794871794871795,0.3504273504273504,0.38461538461538464,0.1282051282051282,0.11965811965811966,3.8119658119658117,0.358974358974359,0.3162393162393162,0.06306306306306306,0.07207207207207207,-0.4162162162162162,5.924324324324324,0.13513513513513514,0.35135135135135137,0.4594594594594595,0.09009009009009009,0.06306306306306306,3.2882882882882885,0.36936936936936937,0.3333333333333333,0.07246376811594203,0.10144927536231885,-0.7434782608695654,5.750724637681158,0.17391304347826086,0.4057971014492754,0.34782608695652173,0.15942028985507245,0.11594202898550725,3.8260869565217392,0.4057971014492754,0.34782608695652173
ADI-15622,0.07751937984496124,0.07751937984496124,-0.34108527131782934,5.95891472868217,0.15503875968992248,0.31007751937984496,0.4806201550387597,0.09302325581395349,0.09302325581395349,3.4806201550387597,0.31007751937984496,0.26356589147286824,0.07476635514018691,0.056074766355140186,-0.42056074766355156,6.029906542056074,0.1308411214953271,0.34579439252336447,0.4766355140186916,0.102803738317757,0.056074766355140186,3.4485981308411215,0.32710280373831774,0.308411214953271,0.06578947368421052,0.06578947368421052,-0.21710526315789477,5.927631578947366,0.13157894736842105,0.3026315789473684,0.5394736842105263,0.10526315789473684,0.06578947368421052,3.3026315789473686,0.2894736842105263,0.25
ADI-15629,0.0873015873015873,0.10317460317460317,-0.5373015873015871,5.928571428571428,0.19047619047619047,0.2777777777777778,0.4365079365079365,0.14285714285714285,0.1111111111111111,3.7063492063492065,0.35714285714285715,0.2857142857142857,0.08333333333333333,0.05555555555555555,-0.4740740740740739,6.094444444444445,0.1388888888888889,0.3333333333333333,0.4722222222222222,0.10185185185185185,0.05555555555555555,3.5277777777777777,0.3148148148148148,0.2962962962962963,0.08108108108108109,0.0945945945945946,-0.662162162162162,5.897297297297294,0.17567567567567569,0.3108108108108108,0.40540540540540543,0.17567567567567569,0.12162162162162163,3.72972972972973,0.3918918918918919,0.33783783783783783
ADI-15653,0.09166666666666666,0.06666666666666667,-0.5133333333333332,6.083333333333331,0.15833333333333333,0.31666666666666665,0.45,0.1,0.09166666666666666,3.5,0.3333333333333333,0.31666666666666665,0.09174311926605505,0.07339449541284404,-0.5816513761467887,6.034862385321101,0.1651376146788991,0.3211009174311927,0.43119266055045874,0.11009174311926606,0.10091743119266056,3.596330275229358,0.3486238532110092,0.3302752293577982,0.08571428571428572,0.07142857142857142,-0.61,5.987142857142856,0.15714285714285714,0.3142857142857143,0.42857142857142855,0.15714285714285714,0.11428571428571428,3.6285714285714286,0.37142857142857144,0.34285714285714286
ADI-15555,0.11382113821138211,0.08943089430894309,-0.6024390243902435,6.129268292682926,0.2032520325203252,0.2845528455284553,0.44715447154471544,0.08943089430894309,0.08130081300813008,3.5853658536585367,0.34959349593495936,0.3170731707317073,0.09009009009009009,0.06306306306306306,-0.4522522522522519,6.074774774774775,0.15315315315315314,0.3063063063063063,0.46846846846846846,0.0990990990990991,0.08108108108108109,3.3873873873873874,0.35135135135135137,0.3333333333333333,0.12,0.08,-0.7906666666666663,6.133333333333332,0.2,0.3333333333333333,0.41333333333333333,0.09333333333333334,0.08,3.3333333333333335,0.4266666666666667,0.41333333333333333
ADI-18897,0.1015625,0.1015625,-0.4671874999999998,6.0124999999999975,0.203125,0.25,0.484375,0.109375,0.09375,3.6953125,0.2890625,0.234375,0.07079646017699115,0.07964601769911504,-0.5247787610619465,5.912389380530976,0.1504424778761062,0.36283185840707965,0.40707964601769914,0.12389380530973451,0.09734513274336283,3.7876106194690267,0.37168141592920356,0.336283185840708,0.09876543209876543,0.09876543209876543,-0.7098765432098765,5.948148148148145,0.19753086419753085,0.3333333333333333,0.37037037037037035,0.16049382716049382,0.13580246913580246,4.08641975308642,0.3950617283950617,0.35802469135802467
ADI-18876,0.0625,0.0625,-0.3640624999999999,5.964062499999999,0.125,0.34375,0.4296875,0.1171875,0.1171875,3.6640625,0.375,0.34375,0.07339449541284404,0.09174311926605505,-0.5064220183486234,5.957798165137616,0.1651376146788991,0.3211009174311927,0.44954128440366975,0.10091743119266056,0.06422018348623854,3.532110091743119,0.3944954128440367,0.3302752293577982,0.05194805194805195,0.07792207792207792,-0.4753246753246753,5.880519480519478,0.12987012987012986,0.33766233766233766,0.38961038961038963,0.14285714285714285,0.15584415584415584,3.6103896103896105,0.4935064935064935,0.42857142857142855
ADI-18893,0.08333333333333333,0.08333333333333333,-0.4799999999999998,5.984166666666666,0.16666666666666666,0.2833333333333333,0.4583333333333333,0.11666666666666667,0.1,3.6166666666666667,0.31666666666666665,0.26666666666666666,0.08035714285714286,0.0625,-0.5651785714285712,6.029464285714286,0.14285714285714285,0.35714285714285715,0.44642857142857145,0.08035714285714286,0.0625,3.3482142857142856,0.3482142857142857,0.32142857142857145,0.0684931506849315,0.0821917808219178,-0.663013698630137,5.849315068493149,0.1506849315068493,0.3698630136986301,0.3972602739726027,0.1232876712328767,0.0958904109589041,3.4383561643835616,0.410958904109589,0.3561643835616438
ADI-18877,0.09090909090909091,0.06611570247933884,-0.5338842975206609,6.057024793388428,0.15702479338842976,0.32231404958677684,0.4297520661157025,0.11570247933884298,0.12396694214876033,3.6115702479338845,0.3305785123966942,0.3140495867768595,0.125,0.08928571428571429,-0.7848214285714281,6.139285714285715,0.21428571428571427,0.32142857142857145,0.41964285714285715,0.09821428571428571,0.07142857142857142,3.830357142857143,0.3392857142857143,0.30357142857142855,0.1232876712328767,0.0684931506849315,-0.767123287671233,6.1041095890410935,0.1917808219178082,0.3424657534246575,0.3835616438356164,0.1506849315068493,0.136986301369863,3.8904109589041096,0.3561643835616438,0.3561643835616438
ADI-18925,0.09090909090909091,0.0743801652892562,-0.3512396694214873,6.038842975206611,0.1652892561983471,0.2644628099173554,0.4793388429752066,0.14049586776859505,0.11570247933884298,3.7107438016528924,0.3305785123966942,0.30578512396694213,0.08490566037735849,0.07547169811320754,-0.6254716981132072,6.04433962264151,0.16037735849056603,0.33962264150943394,0.42452830188679247,0.11320754716981132,0.07547169811320754,3.7169811320754715,0.3584905660377358,0.3113207547169811,0.1044776119402985,0.05970149253731343,-0.6313432835820895,6.07462686567164,0.16417910447761194,0.31343283582089554,0.40298507462686567,0.19402985074626866,0.14925373134328357,3.9402985074626864,0.3880597014925373,0.3880597014925373
ADI-18921,0.09322033898305085,0.11016949152542373,-0.5050847457627116,5.9415254237288115,0.2033898305084746,0.2966101694915254,0.4406779661016949,0.09322033898305085,0.1016949152542373,3.6016949152542375,0.3728813559322034,0.3135593220338983,0.08411214953271028,0.056074766355140186,-0.6093457943925226,6.0542056074766375,0.14018691588785046,0.37383177570093457,0.411214953271028,0.11214953271028037,0.08411214953271028,3.6448598130841123,0.37383177570093457,0.3644859813084112,0.07692307692307693,0.09230769230769231,-0.5784615384615384,5.89230769230769,0.16923076923076924,0.3384615384615385,0.4307692307692308,0.12307692307692308,0.1076923076923077,3.7384615384615385,0.4,0.3384615384615385
ADI-18910,0.08,0.08,-0.33359999999999984,5.998399999999998,0.16,0.28,0.488,0.096,0.104,3.456,0.328,0.296,0.07142857142857142,0.08035714285714286,-0.469642857142857,5.9508928571428585,0.15178571428571427,0.32142857142857145,0.45535714285714285,0.09821428571428571,0.08928571428571429,3.6517857142857144,0.33035714285714285,0.29464285714285715,0.05194805194805195,0.05194805194805195,-0.31558441558441563,5.9545454545454515,0.1038961038961039,0.3116883116883117,0.5064935064935064,0.11688311688311688,0.11688311688311688,3.5584415584415585,0.3116883116883117,0.2727272727272727
ADI-18912,0.09836065573770492,0.08196721311475409,-0.554918032786885,6.064754098360654,0.18032786885245902,0.2786885245901639,0.4672131147540984,0.10655737704918032,0.09836065573770492,3.622950819672131,0.3114754098360656,0.26229508196721313,0.07207207207207207,0.07207207207207207,-0.43423423423423413,5.968468468468467,0.14414414414414414,0.32432432432432434,0.4774774774774775,0.09009009009009009,0.06306306306306306,3.27027027027027,0.34234234234234234,0.3063063063063063,0.0945945945945946,0.08108108108108109,-0.7648648648648649,5.994594594594593,0.17567567567567569,0.35135135135135137,0.4189189189189189,0.10810810810810811,0.08108108108108109,3.4594594594594597,0.3918918918918919,0.33783783783783783
ADI-18931,0.12403100775193798,0.09302325581395349,-0.5620155038759689,6.098449612403101,0.21705426356589147,0.26356589147286824,0.43410852713178294,0.14728682170542637,0.11627906976744186,3.8217054263565893,0.3643410852713178,0.3333333333333333,0.08333333333333333,0.06481481481481481,-0.5898148148148145,6.058333333333334,0.14814814814814814,0.35185185185185186,0.42592592592592593,0.1111111111111111,0.08333333333333333,3.675925925925926,0.35185185185185186,0.32407407407407407,0.1038961038961039,0.07792207792207792,-0.6753246753246751,6.053246753246751,0.18181818181818182,0.2987012987012987,0.4025974025974026,0.18181818181818182,0.14285714285714285,3.935064935064935,0.4025974025974026,0.36363636363636365
ADI-18935,0.07874015748031496,0.05511811023622047,-0.4425196850393697,6.040157480314961,0.13385826771653545,0.3543307086614173,0.4094488188976378,0.13385826771653545,0.12598425196850394,3.7559055118110236,0.3937007874015748,0.3700787401574803,0.09345794392523364,0.06542056074766354,-0.6121495327102799,6.109345794392524,0.1588785046728972,0.32710280373831774,0.45794392523364486,0.09345794392523364,0.056074766355140186,3.5794392523364484,0.3177570093457944,0.2803738317757009,0.0945945945945946,0.05405405405405406,-0.7256756756756757,6.075675675675673,0.14864864864864866,0.36486486486486486,0.36486486486486486,0.16216216216216217,0.13513513513513514,3.810810810810811,0.43243243243243246,0.40540540540540543
ADI-18949,0.10743801652892562,0.0743801652892562,-0.6545454545454544,6.101652892561981,0.18181818181818182,0.32231404958677684,0.4214876033057851,0.09917355371900827,0.12396694214876033,3.7107438016528924,0.3305785123966942,0.3140495867768595,0.11607142857142858,0.08035714285714286,-0.6589285714285709,6.150892857142859,0.19642857142857142,0.3125,0.44642857142857145,0.09821428571428571,0.07142857142857142,3.8035714285714284,0.33035714285714285,0.2857142857142857,0.1095890410958904,0.0684931506849315,-0.8027397260273971,6.086301369863012,0.1780821917808219,0.3561643835616438,0.3835616438356164,0.136986301369863,0.136986301369863,3.958904109589041,0.3698630136986301,0.3424657534246575
ADI-18952,0.08943089430894309,0.08130081300813008,-0.5056910569105689,6.034959349593494,0.17073170731707318,0.2845528455284553,0.45528455284552843,0.11382113821138211,0.10569105691056911,3.569105691056911,0.34146341463414637,0.2845528455284553,0.09009009009009009,0.05405405405405406,-0.6045045045045041,6.043243243243242,0.14414414414414414,0.40540540540540543,0.40540540540540543,0.08108108108108109,0.06306306306306306,3.3963963963963963,0.36936936936936937,0.36936936936936937,0.09333333333333334,0.08,-0.6759999999999999,5.991999999999998,0.17333333333333334,0.3333333333333333,0.41333333333333333,0.12,0.10666666666666667,3.44,0.41333333333333333,0.36
ADI-19004,0.09090909090909091,0.08264462809917356,-0.5404958677685947,6.005785123966939,0.17355371900826447,0.32231404958677684,0.4297520661157025,0.09917355371900827,0.10743801652892562,3.5867768595041323,0.34710743801652894,0.3140495867768595,0.11504424778761062,0.08849557522123894,-0.8044247787610613,6.120353982300887,0.20353982300884957,0.30973451327433627,0.4424778761061947,0.08849557522123894,0.07079646017699115,3.646017699115044,0.3274336283185841,0.2743362831858407,0.10810810810810811,0.0945945945945946,-0.7945945945945946,5.983783783783782,0.20270270270270271,0.33783783783783783,0.40540540540540543,0.10810810810810811,0.10810810810810811,3.554054054054054,0.3783783783783784,0.33783783783783783
ADI-19017,0.06611570247933884,0.05785123966942149,-0.3570247933884297,5.99504132231405,0.12396694214876033,0.3305785123966942,0.45454545454545453,0.11570247933884298,0.1322314049586777,3.5702479338842976,0.33884297520661155,0.3140495867768595,0.06422018348623854,0.09174311926605505,-0.4467889908256877,5.910091743119264,0.1559633027522936,0.3119266055045872,0.44954128440366975,0.10091743119266056,0.08256880733944955,3.4954128440366974,0.3853211009174312,0.3302752293577982,0.056338028169014086,0.07042253521126761,-0.519718309859155,5.895774647887321,0.1267605633802817,0.323943661971831,0.43661971830985913,0.15492957746478872,0.14084507042253522,3.647887323943662,0.38028169014084506,0.352112676056338
ADI-19005,0.06611570247933884,0.05785123966942149,-0.3595041322314048,5.993388429752065,0.12396694214876033,0.3305785123966942,0.45454545454545453,0.11570247933884298,0.1322314049586777,3.56198347107438,0.33884297520661155,0.3140495867768595,0.08411214953271028,0.056074766355140186,-0.4532710280373827,6.060747663551401,0.14018691588785046,0.35514018691588783,0.4485981308411215,0.11214953271028037,0.06542056074766354,3.542056074766355,0.3644859813084112,0.35514018691588783,0.029411764705882353,0.014705882352941176,-0.23235294117647076,5.916176470588232,0.04411764705882353,0.39705882352941174,0.45588235294117646,0.16176470588235295,0.1323529411764706,3.588235294117647,0.35294117647058826,0.35294117647058826
ADI-19010,0.08064516129032258,0.08064516129032258,-0.4927419354838709,5.961290322580646,0.16129032258064516,0.3064516129032258,0.4112903225806452,0.1532258064516129,0.13709677419354838,3.7419354838709675,0.3951612903225806,0.3467741935483871,0.0625,0.0625,-0.38571428571428557,5.952678571428572,0.125,0.3482142857142857,0.4642857142857143,0.08928571428571429,0.07142857142857142,3.3214285714285716,0.35714285714285715,0.33035714285714285,0.05194805194805195,0.07792207792207792,-0.5363636363636364,5.7571428571428545,0.12987012987012986,0.38961038961038963,0.33766233766233766,0.19480519480519481,0.16883116883116883,3.675324675324675,0.5324675324675324,0.4805194805194805
ADI-18992,0.1076923076923077,0.07692307692307693,-0.5292307692307691,6.086153846153845,0.18461538461538463,0.3,0.45384615384615384,0.1076923076923077,0.09230769230769231,3.669230769230769,0.3,0.27692307692307694,0.06306306306306306,0.06306306306306306,-0.38738738738738726,5.951351351351351,0.12612612612612611,0.34234234234234234,0.4774774774774775,0.09009009009009009,0.06306306306306306,3.2972972972972974,0.32432432432432434,0.2972972972972973,0.0975609756097561,0.08536585365853659,-0.5914634146341464,5.939024390243899,0.18292682926829268,0.32926829268292684,0.43902439024390244,0.13414634146341464,0.08536585365853659,3.6707317073170733,0.3170731707317073,0.2804878048780488
ADI-18966,0.10483870967741936,0.06451612903225806,-0.539516129032258,6.122580645161291,0.1693548387096774,0.2903225806451613,0.46774193548387094,0.11290322580645161,0.10483870967741936,3.5725806451612905,0.29838709677419356,0.27419354838709675,0.125,0.08928571428571429,-0.8571428571428565,6.148214285714288,0.21428571428571427,0.33035714285714285,0.4107142857142857,0.09821428571428571,0.07142857142857142,3.875,0.3392857142857143,0.29464285714285715,0.13157894736842105,0.07894736842105263,-0.7460526315789473,6.099999999999998,0.21052631578947367,0.3026315789473684,0.42105263157894735,0.14473684210526316,0.14473684210526316,3.776315789473684,0.35526315789473684,0.34210526315789475
ADI-18968,0.07086614173228346,0.07874015748031496,-0.4015748031496062,5.940944881889764,0.14960629921259844,0.3464566929133858,0.3937007874015748,0.13385826771653545,0.12598425196850394,3.763779527559055,0.4330708661417323,0.3937007874015748,0.08411214953271028,0.07476635514018691,-0.5420560747663548,6.0691588785046715,0.1588785046728972,0.3177570093457944,0.45794392523364486,0.11214953271028037,0.06542056074766354,3.7663551401869158,0.3364485981308411,0.2803738317757009,0.08108108108108109,0.08108108108108109,-0.7108108108108108,5.98243243243243,0.16216216216216217,0.33783783783783783,0.32432432432432434,0.1891891891891892,0.1891891891891892,4.121621621621622,0.5,0.44594594594594594
ADI-18998,0.08130081300813008,0.06504065040650407,-0.2699186991869918,6.003252032520324,0.14634146341463414,0.3333333333333333,0.44715447154471544,0.11382113821138211,0.0975609756097561,3.6260162601626016,0.35772357723577236,0.34959349593495936,0.08256880733944955,0.11009174311926606,-0.48348623853211004,5.877064220183485,0.1926605504587156,0.3211009174311927,0.44954128440366975,0.08256880733944955,0.06422018348623854,3.5596330275229358,0.3486238532110092,0.28440366972477066,0.1095890410958904,0.1095890410958904,-0.5369863013698633,5.839726027397259,0.2191780821917808,0.3698630136986301,0.3561643835616438,0.136986301369863,0.136986301369863,3.8493150684931505,0.4383561643835616,0.410958904109589
ADI-19001,0.128,0.104,-0.7512,6.106400000000003,0.232,0.256,0.416,0.168,0.136,4.104,0.344,0.288,0.08108108108108109,0.07207207207207207,-0.4666666666666665,5.961261261261262,0.15315315315315314,0.35135135135135137,0.44144144144144143,0.09009009009009009,0.07207207207207207,3.324324324324324,0.36936936936936937,0.36036036036036034,0.11688311688311688,0.11688311688311688,-0.8662337662337661,5.975324675324672,0.23376623376623376,0.2857142857142857,0.36363636363636365,0.19480519480519481,0.14285714285714285,4.0,0.44155844155844154,0.37662337662337664
ADI-15744,0.1111111111111111,0.07936507936507936,-0.6269841269841264,6.09047619047619,0.19047619047619047,0.30158730158730157,0.42857142857142855,0.1111111111111111,0.11904761904761904,3.7698412698412698,0.31746031746031744,0.29365079365079366,0.10185185185185185,0.08333333333333333,-0.6129629629629626,6.0481481481481465,0.18518518518518517,0.3333333333333333,0.4351851851851852,0.08333333333333333,0.06481481481481481,3.537037037037037,0.32407407407407407,0.2962962962962963,0.14666666666666667,0.10666666666666667,-0.9759999999999999,6.045333333333333,0.25333333333333335,0.32,0.38666666666666666,0.12,0.12,3.96,0.29333333333333333,0.26666666666666666
ADI-15750,0.109375,0.078125,-0.5734374999999998,6.110156250000001,0.1875,0.2734375,0.4453125,0.1484375,0.125,3.703125,0.34375,0.3125,0.05454545454545454,0.08181818181818182,-0.48999999999999966,5.882727272727271,0.13636363636363635,0.35454545454545455,0.44545454545454544,0.08181818181818182,0.06363636363636363,3.272727272727273,0.37272727272727274,0.3181818181818182,0.0759493670886076,0.08860759493670886,-0.5658227848101266,5.9253164556962,0.16455696202531644,0.2911392405063291,0.4430379746835443,0.1518987341772152,0.12658227848101267,3.4177215189873418,0.3924050632911392,0.3291139240506329
ADI-15967,0.09375,0.0625,-0.5632812499999996,6.1015625,0.15625,0.3046875,0.4453125,0.140625,0.109375,3.828125,0.3125,0.2734375,0.09259259259259259,0.09259259259259259,-0.5675925925925922,5.970370370370371,0.18518518518518517,0.3333333333333333,0.4351851851851852,0.08333333333333333,0.06481481481481481,3.4814814814814814,0.35185185185185186,0.3148148148148148,0.1038961038961039,0.11688311688311688,-0.8194805194805199,5.925974025974025,0.22077922077922077,0.3116883116883117,0.37662337662337664,0.16883116883116883,0.11688311688311688,3.948051948051948,0.4155844155844156,0.33766233766233766
ADI-15986,0.09836065573770492,0.09016393442622951,-0.5893442622950819,6.019672131147539,0.1885245901639344,0.319672131147541,0.4180327868852459,0.12295081967213115,0.09836065573770492,3.6557377049180326,0.3770491803278688,0.319672131147541,0.0625,0.05357142857142857,-0.35535714285714254,5.980357142857142,0.11607142857142858,0.35714285714285715,0.45535714285714285,0.08928571428571429,0.07142857142857142,3.3035714285714284,0.35714285714285715,0.3482142857142857,0.09333333333333334,0.09333333333333334,-0.696,5.929333333333331,0.18666666666666668,0.36,0.37333333333333335,0.14666666666666667,0.10666666666666667,3.533333333333333,0.4533333333333333,0.4
ADI-15936,0.08943089430894309,0.07317073170731707,-0.4544715447154469,6.027642276422762,0.16260162601626016,0.3089430894308943,0.44715447154471544,0.11382113821138211,0.0975609756097561,3.6341463414634148,0.34146341463414637,0.3089430894308943,0.09259259259259259,0.05555555555555555,-0.7296296296296289,6.146296296296297,0.14814814814814814,0.37037037037037035,0.4166666666666667,0.10185185185185185,0.06481481481481481,3.6666666666666665,0.3425925925925926,0.3148148148148148,0.09859154929577464,0.056338028169014086,-0.7732394366197183,6.118309859154928,0.15492957746478872,0.36619718309859156,0.38028169014084506,0.14084507042253522,0.11267605633802817,3.816901408450704,0.4084507042253521,0.38028169014084506
